,movieId,rating_mean,title,genres,databaseId
20995637,121265,2.45,The Stranger (2010),Action|Thriller,194059
20995648,121277,2.2,U.F.O. (2012),Action|Sci-Fi,109497
20995658,121354,2.88,Cyrus: Mind of a Serial Killer (2010),Crime|Horror|Mystery|Thriller,147007
20995666,121457,2.91,Switching Goals (1999),Children|Comedy,167942
20995689,121463,2.56,The End (2012),Drama|Sci-Fi|Thriller,204088
20995697,121618,3.55,The Great Gatsby (1926),Drama,76145
20995708,121707,2.75,Pets (1974),Drama,87064
20995710,122039,2.83,Snow Buddies (2008),Adventure|Children,169633
20995722,122062,2.9,The Elephant Man (1982),Drama,149363
20995727,122084,3.4,Solomon and Sheba (1959),Drama|Romance|War,145693
20995732,122088,3.45,Water (1985),Adventure|Comedy|Drama,116149
20995743,122228,2.75,PT 109 (1963),Drama|War,180620
20995745,122264,3.5,Knights (1993),Action|Adventure|Sci-Fi,152036
20995747,122455,3.17,Holy Water (2009),Comedy,78361
20995753,122470,2.25,Inside Out (2011),Crime|Drama,96274
20995755,122519,2.71,The Search for Santa Paws (2010),Adventure|Children,139642
20995762,122559,2.25,Popstar (2005),Children|Comedy|Romance,126046
20995766,122595,0.5,The Deep Six (1958),Drama|War,176726
20995767,122699,3.07,The Little Rascals Save the Day (2014),Children|Comedy,184648
20995774,122735,3.5,Night of Dark Shadows (1971),Drama|Horror|Mystery|Romance|Thriller,83570
20995776,122774,2.5,Monster (2008),Action|Horror|Sci-Fi,81819
20995777,122805,2.5,Piranha (1995),Horror,104483
20995779,122817,2.35,The Tooth Fairy (2006),Horror,192647
20995789,122882,3.83,Mad Max: Fury Road (2015),Action|Adventure|Sci-Fi|Thriller,112069
21008772,122884,3.18,Insidious: Chapter 3 (2015),Fantasy|Horror|Thriller,76170
21009202,122890,3.25,Warcraft (2016),Action|Adventure|Fantasy,137821
21010597,122892,3.59,Avengers: Age of Ultron (2015),Action|Adventure|Sci-Fi,165308
21017927,122896,3.25,Pirates of the Caribbean: Dead Men Tell No Tales (2017),(no genres listed),124024
21019296,122898,2.95,Justice League (2017),Action|Adventure|Sci-Fi,177160
21020218,122900,3.59,Ant-Man (2015),Action|Adventure|Sci-Fi,152789
21026024,122902,2.21,Fantastic Four (2015),Action|Adventure|Fantasy|Sci-Fi,136289
21027140,122904,3.86,Deadpool (2016),Action|Adventure|Comedy|Sci-Fi,78340
21040254,122906,3.68,Black Panther (2018),Action|Adventure|Sci-Fi,204974
21042107,122912,3.96,Avengers: Infinity War (2018),Action|Adventure|Sci-Fi,205163
21044775,122916,3.85,Thor: Ragnarok (2017),Action|Adventure|Sci-Fi,169419
21048185,122920,3.72,Captain America: Civil War (2016),Action|Sci-Fi|Thriller,158006
21053732,122922,3.75,Doctor Strange (2016),Action|Adventure|Sci-Fi,90120
21058910,122924,3.3,X-Men: Apocalypse (2016),Action|Adventure|Fantasy|Sci-Fi,133236
21061614,122926,3.77,Spider-Man: Homecoming (2017),Action|Adventure|Sci-Fi,136632
21064276,123083,4.33,Heidi (1993),Children,152037
21064279,123087,3.25,The Return of Sabata (1971),Action|Western,186903
21064283,123308,2.3,Suddenly (2013),Thriller,129006
21064288,123353,3.73,The Hornet's Nest (2014),Documentary|War,165836
21064303,123401,2.75,Man-Proof (1938),Comedy|Drama|Romance,78943
21064305,123425,3.0,The Last Gangster (1937),Crime|Drama|Thriller,200156
21064306,123545,3.0,The Blue Lagoon (1949),Drama|Romance,92233
21064307,123802,3.0,Kid Blue (1973),Comedy|Western,186743
21064309,124390,1.5,The Pit and the Pendulum (2009),Horror|Thriller,200058
21064310,124494,3.0,The Fabulous Dorseys (1947),Drama,182244
21064311,124544,2.8,Perfume (2001),Comedy|Drama,82022
21064316,124725,2.33,The Big Cube (1969),Mystery|Thriller,168455
21064319,124859,3.0,The Gambler (2014),Crime|Drama|Thriller,109558
21064569,124915,3.17,The Hills Run Red (1966),Action|Western,155147
21064572,124987,5.0,Snow White (1987),Children,100382
21064573,125111,0.5,The Three Stooges Go Around the World in a Daze (1963),Comedy,176075
21064574,125287,4.33,Heidi (2005),Children|Drama,159244
21064577,125337,3.25,The Lovers (1994),Children|Drama|Fantasy|Romance,89930
21064579,125481,3.6,In Cold Blood (1996),Crime,106494
21064584,125854,3.25,The Diary of Anne Frank (1980),Drama,184318
21064586,125874,2.74,2012: Ice Age (2011),Action|Adventure|Sci-Fi,197849
21064621,125912,3.07,Not Another Happy Ending (2013),Comedy|Drama|Romance,78779
21064643,125914,2.8,Mortdecai (2015),Adventure|Comedy|Mystery|Romance,166078
21065011,125916,2.02,Fifty Shades of Grey (2015),Drama|Romance,79935
21066404,125936,3.3,Crac (1981),Animation,98306
21066419,125950,3.43,Guyana Tragedy: The Story of Jim Jones (1980),Drama,205566
21066426,125970,3.39,Halloweentown (1998),Adventure|Children|Comedy|Fantasy,78241
21066574,126008,3.72,Signs (2008),Romance,197111
21066664,126120,3.8,All About Anna (2005),Comedy|Drama|Romance,185919
21066674,126418,2.05,We'll Never Have Paris (2014),Comedy|Romance,101529
21066694,126482,3.09,Strange Magic (2015),Animation|Children|Fantasy|Musical,127628
21066758,126546,3.33,7 Days in Havana (2012),Drama,85442
21066776,126575,2.51,Everly (2014),Action|Thriller,120598
21066835,126591,3.83,The Humanoid (1979),Fantasy|Sci-Fi,77737
21066841,126693,1.0,Pinocchio (2012),Animation|Children,103527
21066845,127001,2.0,Pan (1995),Drama,104942
21066846,127096,3.26,Project Almanac (2015),Sci-Fi|Thriller,76861
21067435,127108,3.78,Brooklyn (2015),Drama|Romance,114633
21068575,127118,2.85,I Am Michael (2015),Drama,102104
21068595,127134,3.24,A Walk in the Woods (2015),Adventure|Comedy|Drama,204073
21068722,127140,3.37,Sleeping with Other People (2015),Comedy|Drama|Romance,178170
21068943,127192,3.05,The Bronze (2015),Comedy|Drama,194869
21068997,127198,3.66,Dope (2015),Comedy|Drama,152769
21069811,127202,3.87,Me and Earl and the Dying Girl (2015),Drama,141138
21071408,127204,3.11,The Overnight (2015),Comedy,82990
21071526,127341,2.5,Longshot (2001),Action|Comedy|Crime|Drama|Romance|Thriller,179146
21071527,127441,3.82,Last Days in Vietnam (2014),Documentary|War,82087
21071591,128025,4.25,Naked Gun (1956),Western,88960
21071593,128153,2.89,Killing Kennedy (2013),Drama,165965
21071602,128167,2.31,Beer for My Horses (2008),Action|Comedy,183296
21071615,128169,2.29,Beethoven's 3rd (2000),Children|Comedy,168560
21071639,128287,3.5,The Red and the Black (1954),Drama,101315
21071641,128360,3.85,The Hateful Eight (2015),Western,114109
21076938,128512,3.2,Paper Towns (2015),Drama|Mystery|Romance,96766
21077688,128520,3.35,The Wedding Ringer (2015),Comedy,185656
21078068,128592,2.57,The Boy Next Door (2015),Mystery|Thriller,146584
21078169,128620,3.81,Victoria (2015),Crime|Drama|Romance,148016
21078649,128684,3.75,Artifact (2012),Documentary,89815
21078669,128695,3.4,The Dark Valley (2014),Western,190401
21078719,128832,3.37,The Last Five Years (2014),Comedy|Drama|Musical|Romance,129873
21078802,128838,3.25,Crimson Peak (2015),Horror,93509
21079783,128944,2.64,"Honey, We Shrunk Ourselves (1997)",Action|Adventure|Children|Comedy|Sci-Fi,174485
21079897,128952,2.69,House IV (1992),Fantasy|Horror|Thriller,163093
21079905,128975,2.61,Hot Tub Time Machine 2 (2015),Comedy|Sci-Fi,170316
21080245,128997,3.25,Night of the Devils (1972),Horror,99182
21080249,129250,2.2,Superfast! (2015),(no genres listed),193732
21080289,129354,3.5,Focus (2015),Comedy|Crime|Drama|Romance,158059
21082209,129374,3.0,Annie (1976),Drama,81468
21082210,129474,2.46,Bachelor Party Vegas (2006),Adventure|Comedy,117271
21082223,129659,3.81,"McFarland, USA (2015)",Drama,169169
21082508,129937,3.18,Run All Night (2015),Action|Crime|Drama|Thriller,193971
21083112,130052,2.87,Clown (2014),Drama|Horror,124333
21083206,130073,3.35,Cinderella (2015),Children|Drama|Fantasy|Romance,113684
21084344,130075,3.13,Frozen Fever (2015),Adventure|Animation,174518
21084587,130237,2.5,Wild Thing (1987),(no genres listed),79439
21084588,130448,2.65,Poltergeist (2015),Horror|Thriller,91552
21084915,130450,2.84,Pan (2015),Adventure|Children|Fantasy,193894
21085240,130462,2.84,The Boy (2015),Drama|Horror|Thriller,181859
21085274,130488,3.65,The Infinite Man (2014),Comedy,141191
21085287,130520,3.3,Home (2015),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi,127919
21086351,130634,3.4,Furious 7 (2015),Action|Crime|Thriller,167208
21088682,130642,3.3,Backcountry (2014),Drama|Horror|Thriller,119886
21088769,130686,3.35,The Final Girls (2015),Comedy|Horror,130057
21088975,131013,3.12,Get Hard (2015),Comedy|Crime,173785
21089908,131094,2.64,Rudolph the Red-Nosed Reindeer: The Movie (1998),Animation|Children,187682
21089922,131389,3.18,Sabrina the Teenage Witch (1996),Children|Comedy|Fantasy|Sci-Fi,179909
21089987,131656,3.49,Shaun the Sheep Movie (2015),Adventure|Animation|Children|Comedy,113679
21090385,131714,3.14,Last Knights (2015),Action|Adventure,168074
21090592,131739,3.35,Batman vs. Robin (2015),Action|Adventure|Animation,123825
21090736,132012,3.41,Lemonade Mouth (2011),Children,116956
21090776,132046,3.22,Tomorrowland (2015),Action|Adventure|Children|Mystery|Sci-Fi,162652
21092685,132140,2.97,Good Deeds (2012),Comedy|Drama|Romance,190247
21092703,132157,2.06,Paul Blart: Mall Cop 2 (2015),Action|Comedy|Crime,89176
21093017,132261,3.5,King Lear (1971),Drama,120068
21093018,132296,2.67,The Outsider (1981),Drama,202305
21093024,132356,2.25,Survivor (2014),Action|Fantasy|Sci-Fi,205942
21093038,132424,3.63,The Longest Ride (2015),Drama|Romance,160476
21093538,132432,3.14,Five Dances (2013),Drama|Romance,166037
21093549,132458,3.54,Monkey Kingdom (2015),Documentary,131736
21093585,132480,3.62,The Age of Adaline (2015),Drama|Fantasy|Romance,158679
21094678,132590,3.48,Happy Valley (2014),Documentary,174680
21094705,132592,2.77,GMO OMG (2013),Children|Documentary,182501
21094716,132614,3.3,Dior and I (2014),Documentary,88725
21094738,132618,2.42,Kite (2014),Action|Crime|Drama|Mystery|Thriller,176358
21094758,132660,3.49,Man Up (2015),Comedy|Romance,169311
21095153,132796,2.85,San Andreas (2015),Action|Drama|Thriller,158903
21096380,132800,3.15,Welcome to Me (2014),Comedy|Drama,99414
21096553,132944,3.12,Night Monster (1942),Children|Drama|Horror,89786
21096557,132958,3.36,The Kill Team (2013),Documentary|War,167303
21096564,132997,2.95,Wrong Turn 6: Last Resort (2014),Horror,143617
21096610,133093,3.75,A Quiet Place to Kill (1970),Drama|Thriller,81878
21096612,133097,2.75,Orgasmo (1969),(no genres listed),129032
21096614,133127,2.83,Barbie of Swan Lake (2003),Animation|Children,103434
21096662,133167,3.04,Barbie as Rapunzel (2002),Animation|Children,102747
21096722,133195,3.06,Hitman: Agent 47 (2015),Action|Crime|Thriller,186989
21097341,133357,3.85,The Seven Five (2014),Documentary,180818
21097380,133419,3.29,Pitch Perfect 2 (2015),Comedy,89725
21098715,133579,3.9,Addicted (2002),Drama|Mystery|Romance|Thriller,175646
21098720,133638,2.0,Tunisian Victory (1944),Documentary|War,84411
21098722,133645,3.59,Carol (2015),Drama|Romance,200871
21099622,133689,2.41,Pound of Flesh (2015),Action,187845
21099650,133771,3.63,The Lobster (2015),Comedy|Romance|Sci-Fi,115588
21101995,133798,2.78,Hot Pursuit (2015),Action|Comedy,95058
21102288,133802,3.56,Slow West (2015),Action|Thriller|Western,139908
21102594,134029,3.29,Into Thin Air: Death on Everest (1997),Action|Adventure|Drama,85648
21102601,134130,4.04,The Martian (2015),Adventure|Drama|Sci-Fi,155969
21118759,134152,3.5,Treasure Island (1972),Adventure|Children,94849
21118761,134170,3.61,Kung Fury (2015),Action|Comedy|Fantasy|Sci-Fi,177193
21119859,134368,3.56,Spy (2015),Action|Comedy|Crime,148505
21122397,134374,3.39,Tinker Bell (2008),Adventure|Animation|Children|Fantasy,104784
21122635,134393,3.16,Trainwreck (2015),Comedy|Romance,135789
21124059,134528,2.71,Aloha (2015),Comedy|Drama|Romance,152039
21124421,134585,2.86,Six Acts (2012),Drama,140511
21124435,134603,2.94,The Nun (2013),Drama,103189
21124444,134664,2.4,Enter the Dangerous Mind (2013),Thriller,117835
21124449,134680,3.77,Taxi (2015),Comedy|Drama,106022
21124532,134783,3.01,Entourage (2015),Comedy,145291
21124834,134853,3.96,Inside Out (2015),Adventure|Animation|Children|Comedy|Drama|Fantasy,182731
21138493,134915,3.02,Amusement (2008),Horror|Thriller,155021
21138514,135135,3.1,Max (2015),Adventure|Children|Drama,104278
21138581,135137,2.63,Pixels (2015),Action|Comedy|Sci-Fi,142791
21139635,135143,3.75,Fantastic Beasts and Where to Find Them (2016),Fantasy,93931
21143111,135216,1.56,The Star Wars Holiday Special (1978),Adventure|Children|Comedy|Sci-Fi,99276
21143235,135288,3.44,Mr. Holmes (2015),Drama|Mystery,164773
21143797,135436,3.27,The Secret Life of Pets (2016),Animation|Comedy,97413
21145266,135504,3.64,Little Boy (2015),Comedy|Drama|War,107994
21145374,135520,2.61,Mythica: A Quest for Heroes (2015),Fantasy,104410
21145392,135530,3.01,Criminal (2016),Action|Crime|Drama|Sci-Fi,78639
21145631,135532,3.15,The Last Witch Hunter (2015),Action|Adventure|Fantasy,160980
21146230,135534,3.09,Krampus (2015),Comedy|Fantasy|Horror,124172
21146592,135536,2.83,Suicide Squad (2016),Action|Crime|Sci-Fi,140476
21149380,135567,2.85,Independence Day: Resurgence (2016),Action|Adventure|Sci-Fi,118663
21150631,135569,3.58,Star Trek Beyond (2016),Action|Adventure|Sci-Fi,145470
21153253,135581,2.5,Cabin by the Lake (2000),(no genres listed),156724
21153257,135595,2.81,Encounters of the Spooky Kind (1980),Action|Comedy|Fantasy|Horror,98281
21153265,135599,2.65,The Echo (2008),Drama|Horror|Mystery|Thriller,110815
21153295,135601,3.57,Rockstar (2011),Drama|Romance,181161
21153330,135623,3.15,The Fluffy Movie (2014),Comedy,165266
21153363,135625,2.74,Final Girl (2015),Action|Drama|Thriller,126901
21153424,135831,2.86,Never Back Down 2: The Beatdown (2011),Action|Drama,130588
21153459,135861,3.01,Ted 2 (2015),Comedy,155645
21154821,135885,3.07,Absolutely Anything (2015),Comedy|Sci-Fi,79266
21155017,135887,3.11,Minions (2015),Adventure|Animation|Children|Comedy,82923
21157178,135921,3.5,Dance Me to My Song (1998),(no genres listed),98373
21157179,135937,2.68,The Silence of the Hams (1994),Comedy|Thriller,145496
21157193,135951,2.5,Rumpelstiltskin (1995),Horror,161651
21157197,135969,2.07,Lower Learning (2008),Comedy,170108
21157204,135991,3.12,Premonition (2004),Horror,150891
21157234,136016,3.18,The Good Dinosaur (2015),Adventure|Animation|Children|Comedy|Fantasy,160772
21158206,136018,3.34,Black Mass (2015),Crime|Drama,77983
21159205,136020,3.36,Spectre (2015),Action|Adventure|Crime,183582
21162508,136200,3.31,The Terminators (2009),Action|Horror|Sci-Fi,121347
21162529,136212,2.55,The Howling: Reborn (2011),Horror,94803
21162539,136247,3.45,Scooby-Doo on Zombie Island (1998),Animation|Children|Comedy|Mystery,112244
21162613,136251,3.25,Scooby-Doo! Stage Fright (2013),Adventure|Animation|Children,131471
21162635,136257,1.47,Avengers Grimm (2015),Action|Adventure|Fantasy,166117
21162650,136371,2.6,Quints (2000),(no genres listed),181981
21162665,136427,3.3,High Crime (1973),Crime|Drama|Thriller,153600
21162670,136471,3.53,Kevin Hart: Laugh at My Pain (2011),Comedy|Documentary,149389
21162709,136542,3.65,Mickey's Christmas Carol (1983),Animation|Children,119560
21162791,136548,2.5,Gingerdead Man 2: Passion of the Crust (2008),Comedy|Horror,113202
21162801,136562,3.48,Steve Jobs (2015),Drama,166425
21163943,136598,3.23,Vacation (2015),Adventure|Comedy,142069
21164543,136602,3.35,Creep (2014),Horror|Thriller,126304
21164867,136626,2.5,See No Evil 2 (2014),Horror,89211
21164884,136664,2.56,Wild Horses (2015),Crime|Drama,181284
21164893,136864,2.8,Batman v Superman: Dawn of Justice (2016),Action|Adventure|Fantasy|Sci-Fi,109642
21167560,136950,2.0,Mom (1991),Comedy|Horror,95539
21167563,136960,2.0,Mosquito (1995),Horror|Sci-Fi,194052
21167567,137088,0.5,Treasure Island (1999),Adventure|Children,138551
21167568,137108,2.97,Seal Team Six: The Raid on Osama Bin Laden (2012),Action|Crime|Drama|Thriller,154483
21167602,137337,3.73,Amy (2015),Documentary,174101
21168252,137383,1.83,Tom and Jerry: Spy Quest (2015),Animation,112927
21168255,137389,3.21,Tom and Jerry: The Fast and the Furry (2005),Animation|Children|Comedy,87060
21168262,137595,2.88,Magic Mike XXL (2015),Comedy|Drama,128936
21168511,137737,2.4,Darkness Falls (1999),Drama|Horror|Romance|Thriller,113931
21168516,137761,3.6,The Search for General Tso (2014),Documentary,114669
21168560,137857,3.55,The Jungle Book (2016),Adventure|Drama|Fantasy,178715
21170633,138036,3.69,The Man from U.N.C.L.E. (2015),Action|Adventure|Comedy,192918
21173798,138042,3.0,The Ritual,(no genres listed),205943
21173800,138104,3.46,Justice League: Gods and Monsters (2015),Action|Animation,84310
21173927,138128,1.5,Enigma (2009),Sci-Fi,128385
21173929,138208,3.55,The Walk (2015),Adventure|Drama|Thriller,144218
21174704,138448,4.0,Midnight Sun (2014),Adventure,110075
21174706,138526,3.0,Death of a Ghost Hunter (2007),Horror|Thriller,76825
21174712,138602,2.1,Lake Placid vs. Anaconda (2015),Action|Horror|Sci-Fi,198391
21174722,138616,2.79,Tangled (2001),Drama|Mystery|Thriller,88029
21174729,138726,3.17,Greased Lightning (1977),Action|Comedy|Drama,107757
21174732,138746,2.25,Creature (1985),Horror|Sci-Fi|Thriller,178427
21174744,138798,1.9,Joe Dirt 2: Beautiful Loser (2015),Comedy,78132
21174779,138962,3.7,Electra (1962),Action,177992
21174789,139052,3.13,Dark Places (2015),Drama|Mystery|Thriller,182816
21174947,139385,3.77,The Revenant (2015),Adventure|Drama,142823
21181441,139521,2.81,The Boy in the Plastic Bubble (1976),Drama,180446
21181457,139525,3.63,Cartel Land (2015),Action|Documentary|Drama,93204
21181585,139634,3.52,The True Cost (2015),Documentary,118526
21181625,139642,3.48,Southpaw (2015),Action|Drama,191947
21182541,139644,3.85,Sicario (2015),Crime|Drama|Mystery,179806
21186284,139775,3.58,I Am Big Bird: The Caroll Spinney Story (2014),Documentary,119227
21186310,139813,3.0,Sand Castles (2014),Crime|Drama|Thriller,92480
21186311,139855,3.53,Anomalisa (2015),Animation|Comedy|Fantasy,76143
21187024,139873,2.94,Sherlock Holmes (1922),Drama|Mystery|Thriller,166160
21187032,140110,3.69,The Intern (2015),Comedy,156818
21189882,140131,3.02,Extinction (2015),Drama|Horror|Sci-Fi,126693
21189967,140174,3.98,Room (2015),Drama,156802
21193598,140247,3.53,The Gift (2015),Drama|Horror,158702
21194703,140267,3.61,The Witch (2015),Horror,182858
21196016,140269,3.91,Homeless to Harvard: The Liz Murray Story (2003),Drama,119241
21196032,140311,3.62,Pervert Park (2014),Crime|Documentary,180771
21196045,140383,3.01,Van Helsing: The London Assignment (2004),Action|Animation|Fantasy|Horror,167529
21196084,140417,2.6,Superman (1948),Action|Crime|Sci-Fi,132110
21196089,140435,1.38,Captain America (1944),Action|Adventure|Sci-Fi,139140
21196097,140491,3.48,Puff the Magic Dragon (1978),Animation|Children,110365
21196121,140523,3.21,"Visit, The (2015)",Comedy|Horror,133888
21196810,140525,3.14,Secret in Their Eyes (2015),Crime|Drama|Mystery,114306
